#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-01-21 10:48:19.380
#Sample rate: 1333.33Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V
#Channel 2: Range: 500 mV/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.76575000000000004,1.2642387710722462,-0.71042929842693514
-0.76500000000000001,1.3114482932775156,-0.71042929842693514
-0.7642500000000001,1.3418208530179685,-0.71042929842693514
-0.76350000000000007,1.3669112284557341,-0.71042929842693514
-0.76275000000000004,1.3652605458611442,-0.71042929842693514
-0.76200000000000001,1.3550263137746872,-0.71042929842693514
-0.76124999999999998,1.3381893513098708,-0.71042929842693514
-0.76050000000000006,1.3028647437856484,-0.71042929842693514
-0.75975000000000004,1.2810757335370626,-0.71042929842693514
-0.75900000000000001,1.2645689075911641,-0.71042929842693514
-0.75825000000000009,1.2503730372776918,-0.71042929842693514
-0.75750000000000006,1.2381579860777268,-0.71042929842693514
-0.75675000000000003,1.2166991123480591,-0.71042929842693514
-0.75600000000000001,1.1988717403264888,-0.71042929842693514
-0.75524999999999998,1.1916087369102935,-0.71042929842693514
-0.75450000000000006,1.1800539587481647,-0.71042929842693514
-0.75375000000000003,1.1529827641968913,-0.71042929842693514
-0.753,1.1407677129969267,-0.71042929842693514
-0.75225000000000009,1.1543033102725633,-0.71042929842693514
-0.75150000000000006,1.1549635833103991,-0.71042929842693514
-0.75075000000000003,1.1747717744454773,-0.71042929842693514
-0.75,1.1935895560238015,-0.71042929842693514
-0.74925000000000008,1.2001922864021606,-0.71042929842693514
-0.74850000000000005,1.2011826959589147,-0.71042929842693514
-0.74775000000000003,1.2173593853858948,-0.71042929842693514
-0.74700000000000011,1.2275936174723521,-0.71042929842693514
-0.74625000000000008,1.2860277813208323,-0.71042929842693514
-0.74550000000000005,1.3190414332126288,-0.71042929842693514
-0.74475000000000002,1.3510646755476716,-0.71042929842693514
-0.74399999999999999,1.3847386004773043,-0.71042929842693514
-0.74325000000000008,1.4210536175582806,-0.71042929842693514
-0.74250000000000005,1.4184125254069371,-0.71042929842693514
-0.74175000000000002,1.4128002045853316,-0.71042929842693514
-0.7410000000000001,1.3794564161746168,-0.71042929842693514
-0.74025000000000007,1.3451222182071483,-0.71042929842693514
-0.73950000000000005,1.3197017062504648,-0.71042929842693514
-0.73875000000000002,1.3048455628991562,-0.71042929842693514
-0.73799999999999999,1.2751332761965393,-0.71042929842693514
-0.73725000000000007,1.2510333103155276,-0.71042929842693514
-0.73650000000000004,1.2285840270291057,-0.71042929842693514
-0.73575000000000002,1.2140580201967153,-0.71042929842693514
-0.7350000000000001,1.2183497949426489,-0.71042929842693514
-0.73425000000000007,1.1922690099481295,-0.71042929842693514
-0.73350000000000004,1.1708101362184615,-0.71042929842693514
-0.73275000000000001,1.1724608188130514,-0.71042929842693514
-0.73199999999999998,1.1836854604562623,-0.71042929842693514
-0.73125000000000007,1.1850060065319341,-0.71042929842693514
-0.73050000000000004,1.2001922864021606,-0.71042929842693514
-0.72975000000000001,1.2150484297534692,-0.71042929842693514
-0.72900000000000009,1.2196703410183207,-0.71042929842693514
-0.72825000000000006,1.2249525253210081,-0.71042929842693514
-0.72750000000000004,1.226603207915598,-0.71042929842693514
-0.72675000000000001,1.2493826277209377,-0.71042929842693514
