#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68AE9
#Date Time: 2020-01-20 10:41:46.351

Time (s),Channel 1 (V)
-2.8035253623188408,0.95490085284611093
-2.8028378623188406,0.95490085284611093
-2.8021503623188404,0.95523098936502904
-2.8014628623188407,0.95556112588394693
-2.8007753623188405,0.95556112588394693
-2.8000878623188408,0.95556112588394693
-2.7994003623188406,0.95556112588394693
-2.7987128623188404,0.95556112588394693
-2.7980253623188407,0.95556112588394693
-2.7973378623188405,0.95556112588394693
-2.7966503623188403,0.95556112588394693
-2.7959628623188406,0.95589126240286482
-2.7952753623188404,0.95589126240286482
-2.7945878623188407,0.95556112588394693
-2.7939003623188405,0.95556112588394693
-2.7932128623188404,0.95523098936502904
-2.7925253623188406,0.95556112588394693
-2.7918378623188405,0.95556112588394693
-2.7911503623188407,0.95589126240286482
-2.7904628623188406,0.95589126240286482
-2.7897753623188404,0.95589126240286482
-2.7890878623188406,0.95589126240286482
-2.7884003623188405,0.95589126240286482
-2.7877128623188407,0.95589126240286482
-2.7870253623188406,0.95589126240286482
-2.7863378623188404,0.95589126240286482
-2.7856503623188407,0.95556112588394693
-2.7849628623188405,0.95556112588394693
-2.7842753623188408,0.95556112588394693
-2.7835878623188406,0.95556112588394693
-2.7829003623188404,0.95556112588394693
-2.7822128623188407,0.95556112588394693
-2.7815253623188405,0.95556112588394693
-2.7808378623188403,0.95556112588394693
-2.7801503623188406,0.95556112588394693
-2.7794628623188404,0.95556112588394693
-2.7787753623188407,0.95523098936502904
-2.7780878623188405,0.95556112588394693
-2.7774003623188404,0.95523098936502904
-2.7767128623188406,0.95556112588394693
-2.7760253623188405,0.95523098936502904
-2.7753378623188407,0.95523098936502904
-2.7746503623188405,0.95523098936502904
-2.7739628623188404,0.95556112588394693
-2.7732753623188406,0.95589126240286482
-2.7725878623188405,0.95556112588394693
-2.7719003623188407,0.95556112588394693
-2.7712128623188406,0.95589126240286482
-2.7705253623188404,0.95589126240286482
-2.7698378623188407,0.95589126240286482
-2.7691503623188405,0.95589126240286482
-2.7684628623188408,0.95622139892178293
-2.7677753623188406,0.95622139892178293
-2.7670878623188404,0.95622139892178293
-2.7664003623188407,0.95589126240286482
-2.7657128623188405,0.95589126240286482
-2.7650253623188403,0.95589126240286482
-2.7643378623188406,0.95556112588394693
-2.7636503623188404,0.95523098936502904
-2.7629628623188407,0.95556112588394693
-2.7622753623188405,0.95556112588394693
-2.7615878623188403,0.95589126240286482
-2.7609003623188406,0.95589126240286482
-2.7602128623188404,0.95589126240286482
-2.7595253623188407,0.95589126240286482
-2.7588378623188405,0.95556112588394693
-2.7581503623188404,0.95556112588394693
-2.7574628623188406,0.95556112588394693
-2.7567753623188405,0.95523098936502904
-2.7560878623188407,0.95523098936502904
-2.7554003623188406,0.95556112588394693
-2.7547128623188404,0.95556112588394693
-2.7540253623188407,0.95556112588394693
-2.7533378623188405,0.95556112588394693
-2.7526503623188407,0.95589126240286482
-2.7519628623188406,0.95556112588394693
-2.7512753623188404,0.95556112588394693
-2.7505878623188407,0.95523098936502904
-2.7499003623188405,0.95523098936502904
-2.7492128623188408,0.95523098936502904
-2.7485253623188406,0.95523098936502904
-2.7478378623188404,0.95523098936502904
-2.7471503623188407,0.95523098936502904
-2.7464628623188405,0.95523098936502904
-2.7457753623188403,0.95523098936502904
-2.7450878623188406,0.95523098936502904
-2.7444003623188404,0.95490085284611093
-2.7437128623188407,0.95490085284611093
-2.7430253623188405,0.95457071632719304
-2.7423378623188404,0.95490085284611093
-2.7416503623188406,0.95490085284611093
-2.7409628623188405,0.95490085284611093
-2.7402753623188407,0.95490085284611093
-2.7395878623188405,0.95490085284611093
-2.7389003623188404,0.95457071632719304
-2.7382128623188406,0.95457071632719304
-2.7375253623188405,0.95490085284611093
-2.7368378623188407,0.95556112588394693
-2.7361503623188406,0.95556112588394693
-2.7354628623188404,0.95556112588394693
-2.7347753623188407,0.95556112588394693
-2.7340878623188405,0.95556112588394693
-2.7334003623188408,0.95556112588394693
-2.7327128623188406,0.95556112588394693
-2.7320253623188404,0.95556112588394693
-2.7313378623188407,0.95556112588394693
-2.7306503623188405,0.95556112588394693
-2.7299628623188403,0.95556112588394693
-2.7292753623188406,0.95523098936502904
-2.7285878623188404,0.95556112588394693
-2.7279003623188407,0.95523098936502904
-2.7272128623188405,0.95556112588394693
-2.7265253623188404,0.95556112588394693
-2.7258378623188406,0.95556112588394693
-2.7251503623188404,0.95523098936502904
-2.7244628623188407,0.95490085284611093
-2.7237753623188405,0.95490085284611093
-2.7230878623188404,0.95523098936502904
-2.7224003623188406,0.95556112588394693
-2.7217128623188405,0.95556112588394693
-2.7210253623188407,0.95556112588394693
-2.7203378623188406,0.95523098936502904
-2.7196503623188404,0.95556112588394693
-2.7189628623188407,0.95556112588394693
-2.7182753623188405,0.95556112588394693
-2.7175878623188408,0.95556112588394693
-2.7169003623188406,0.95556112588394693
-2.7162128623188404,0.95556112588394693
-2.7155253623188407,0.95556112588394693
-2.7148378623188405,0.95523098936502904
-2.7141503623188408,0.95523098936502904
-2.7134628623188406,0.95523098936502904
-2.7127753623188404,0.95523098936502904
-2.7120878623188407,0.95523098936502904
-2.7114003623188405,0.95523098936502904
-2.7107128623188403,0.95523098936502904
-2.7100253623188406,0.95523098936502904
-2.7093378623188404,0.95523098936502904
-2.7086503623188407,0.95523098936502904
-2.7079628623188405,0.95523098936502904
-2.7072753623188404,0.95523098936502904
-2.7065878623188406,0.95523098936502904
-2.7059003623188405,0.95523098936502904
-2.7052128623188407,0.95523098936502904
-2.7045253623188406,0.95523098936502904
-2.7038378623188404,0.95490085284611093
-2.7031503623188406,0.95490085284611093
-2.7024628623188405,0.95490085284611093
-2.7017753623188407,0.95490085284611093
-2.7010878623188406,0.95490085284611093
-2.7004003623188404,0.95523098936502904
-2.6997128623188407,0.95523098936502904
-2.6990253623188405,0.95523098936502904
-2.6983378623188408,0.95490085284611093
-2.6976503623188406,0.95523098936502904
-2.6969628623188404,0.95523098936502904
-2.6962753623188407,0.95523098936502904
-2.6955878623188405,0.95523098936502904
-2.6949003623188403,0.95523098936502904
-2.6942128623188406,0.95490085284611093
-2.6935253623188404,0.95490085284611093
-2.6928378623188407,0.95457071632719304
-2.6921503623188405,0.95457071632719304
-2.6914628623188404,0.95457071632719304
-2.6907753623188406,0.95457071632719304
-2.6900878623188405,0.95457071632719304
-2.6894003623188407,0.95457071632719304
-2.6887128623188405,0.95457071632719304
-2.6880253623188404,0.95490085284611093
-2.6873378623188406,0.95457071632719304
-2.6866503623188405,0.95490085284611093
-2.6859628623188407,0.95490085284611093
-2.6852753623188406,0.95490085284611093
-2.6845878623188404,0.95490085284611093
-2.6839003623188407,0.95523098936502904
-2.6832128623188405,0.95490085284611093
-2.6825253623188408,0.95490085284611093
-2.6818378623188406,0.95523098936502904
-2.6811503623188404,0.95490085284611093
-2.6804628623188407,0.95490085284611093
-2.6797753623188405,0.95490085284611093
-2.6790878623188403,0.95523098936502904
-2.6784003623188406,0.95523098936502904
-2.6777128623188404,0.95490085284611093
-2.6770253623188407,0.95490085284611093
-2.6763378623188405,0.95490085284611093
-2.6756503623188403,0.95490085284611093
-2.6749628623188406,0.95490085284611093
-2.6742753623188404,0.95490085284611093
-2.6735878623188407,0.95490085284611093
-2.6729003623188405,0.95523098936502904
-2.6722128623188404,0.95523098936502904
-2.6715253623188406,0.95523098936502904
-2.6708378623188405,0.95523098936502904
-2.6701503623188407,0.95490085284611093
-2.6694628623188406,0.95490085284611093
-2.6687753623188404,0.95490085284611093
-2.6680878623188407,0.95490085284611093
-2.6674003623188405,0.95490085284611093
-2.6667128623188407,0.95490085284611093
-2.6660253623188406,0.95523098936502904
-2.6653378623188404,0.95523098936502904
-2.6646503623188407,0.95490085284611093
-2.6639628623188405,0.95523098936502904
-2.6632753623188408,0.95523098936502904
-2.6625878623188406,0.95523098936502904
-2.6619003623188404,0.95523098936502904
-2.6612128623188407,0.95490085284611093
-2.6605253623188405,0.95490085284611093
-2.6598378623188403,0.95490085284611093
-2.6591503623188406,0.95490085284611093
-2.6584628623188404,0.95490085284611093
-2.6577753623188407,0.95490085284611093
-2.6570878623188405,0.95490085284611093
-2.6564003623188404,0.95490085284611093
-2.6557128623188406,0.95490085284611093
-2.6550253623188405,0.95490085284611093
-2.6543378623188407,0.95490085284611093
-2.6536503623188405,0.95523098936502904
-2.6529628623188404,0.95523098936502904
-2.6522753623188406,0.95523098936502904
-2.6515878623188405,0.95556112588394693
-2.6509003623188407,0.95556112588394693
-2.6502128623188406,0.95556112588394693
-2.6495253623188404,0.95523098936502904
-2.6488378623188407,0.95523098936502904
-2.6481503623188405,0.95523098936502904
-2.6474628623188408,0.95523098936502904
-2.6467753623188406,0.95523098936502904
-2.6460878623188404,0.95556112588394693
-2.6454003623188407,0.95556112588394693
-2.6447128623188405,0.95523098936502904
-2.6440253623188403,0.95556112588394693
-2.6433378623188406,0.95556112588394693
-2.6426503623188404,0.95556112588394693
-2.6419628623188407,0.95556112588394693
-2.6412753623188405,0.95556112588394693
-2.6405878623188404,0.95556112588394693
-2.6399003623188406,0.95556112588394693
-2.6392128623188404,0.95556112588394693
-2.6385253623188407,0.95556112588394693
-2.6378378623188405,0.95556112588394693
-2.6371503623188404,0.95523098936502904
-2.6364628623188406,0.95523098936502904
-2.6357753623188405,0.95523098936502904
-2.6350878623188407,0.95523098936502904
-2.6344003623188406,0.95523098936502904
-2.6337128623188404,0.95556112588394693
-2.6330253623188407,0.95556112588394693
-2.6323378623188405,0.95523098936502904
-2.6316503623188408,0.95556112588394693
-2.6309628623188406,0.95556112588394693
-2.6302753623188404,0.95556112588394693
-2.6295878623188407,0.95556112588394693
-2.6289003623188405,0.95556112588394693
-2.6282128623188403,0.95556112588394693
-2.6275253623188406,0.95523098936502904
-2.6268378623188404,0.95556112588394693
-2.6261503623188407,0.95556112588394693
-2.6254628623188405,0.95556112588394693
-2.6247753623188403,0.95556112588394693
-2.6240878623188406,0.95556112588394693
-2.6234003623188404,0.95556112588394693
-2.6227128623188407,0.95523098936502904
-2.6220253623188405,0.95556112588394693
-2.6213378623188404,0.95523098936502904
-2.6206503623188406,0.95523098936502904
-2.6199628623188405,0.95523098936502904
-2.6192753623188407,0.95523098936502904
-2.6185878623188406,0.95556112588394693
-2.6179003623188404,0.95556112588394693
-2.6172128623188406,0.95556112588394693
-2.6165253623188405,0.95556112588394693
-2.6158378623188407,0.95556112588394693
-2.6151503623188406,0.95556112588394693
-2.6144628623188404,0.95523098936502904
-2.6137753623188407,0.95556112588394693
-2.6130878623188405,0.95556112588394693
-2.6124003623188408,0.95556112588394693
-2.6117128623188406,0.95523098936502904
-2.6110253623188404,0.95556112588394693
-2.6103378623188407,0.95523098936502904
-2.6096503623188405,0.95523098936502904
-2.6089628623188403,0.95523098936502904
-2.6082753623188406,0.95523098936502904
-2.6075878623188404,0.95490085284611093
-2.6069003623188407,0.95490085284611093
-2.6062128623188405,0.95523098936502904
-2.6055253623188404,0.95787208151637282
-2.6048378623188406,0.96216385626230627
-2.6041503623188405,0.97239808834876329
-2.6034628623188407,0.98329259347305609
-2.6027753623188405,0.994517235116267
-2.6020878623188404,1.0064021497973139
-2.6014003623188406,1.0189473375161966
-2.6007128623188405,1.0334733443485873
-2.6000253623188407,1.0483294876998959
-2.5993378623188406,1.0638459040890402
-2.5986503623188404,1.0806828665538566
-2.5979628623188407,1.0971896924997548
-2.5972753623188405,1.1136965184456531
-2.5965878623188408,1.1325143000239772
-2.5959003623188406,1.1519923546401374
-2.5952128623188404,1.1714704092562975
-2.5945253623188407,1.1919388734292116
-2.5938378623188405,1.2120772010832075
-2.5931503623188403,1.2322155287372034
-2.5924628623188406,1.2530141294290353
-2.5917753623188404,1.2748031396776214
-2.5910878623188407,1.2962620134072891
-2.5904003623188405,1.3173907506180389
-2.5897128623188403,1.3401701704233786
-2.5890253623188406,1.3616290441530468
-2.5883378623188404,1.3850687369962222
-2.5876503623188407,1.4098289759150697
-2.5869628623188405,1.4332686687582457
-2.5862753623188404,1.457698771158175
-2.5855878623188406,1.4834494196337764
-2.5849003623188405,1.5088699315904601
-2.5842128623188407,1.5333000339903895
-2.5835253623188406,1.5590506824659909
-2.5828378623188404,1.5871122865740181
-2.5821503623188407,1.6138533446063736
-2.5814628623188405,1.6409245391576468
-2.5807753623188407,1.6666751876332484
-2.5800878623188406,1.6937463821845216
-2.5794003623188404,1.7208175767357949
-2.5787128623188407,1.7488791808438222
-2.5780253623188405,1.7769407849518495
-2.5773378623188408,1.8046722525409586
-2.5766503623188406,1.8320735836111499
-2.5759628623188404,1.8598050512002591
-2.5752753623188407,1.8885269283461223
-2.5745878623188405,1.9169186689730675
-2.5739003623188403,1.9453104096000127
-2.5732128623188406,1.9740322867458757
-2.5725253623188404,2.0040747099674108
-2.5718378623188407,2.0327965871132738
-2.5711503623188405,2.0628390103348089
-2.5704628623188404,2.0922211605185081
-2.5697753623188406,2.1222635837400432
-2.5690878623188405,2.1523060069615783
-2.5684003623188407,2.1806977475885234
-2.5677128623188405,2.2077689421397966
-2.5670253623188404,2.2358305462478238
-2.5663378623188406,2.2625716042801791
-2.5656503623188405,2.2873318431990266
-2.5649628623188407,2.3114318090800383
-2.5642753623188406,2.3345413654042959
-2.5635878623188404,2.3563303756528819
-2.5629003623188407,2.375478293750124
-2.5622128623188405,2.3890138910257606
-2.5615253623188408,2.4058508534905769
-2.5608378623188406,2.4216974063986392
-2.5601503623188404,2.4302809558905065
-2.5594628623188407,2.4405151879769633
-2.5587753623188405,2.4497590105066664
-2.5580878623188403,2.4553713313282719
-2.5574003623188406,2.4596631060742054
-2.5567128623188404,2.4616439251877136
-2.5560253623188407,2.4626343347444672
-2.5553378623188405,2.4609836521498774
-2.5546503623188404,2.4566918774039439
-2.5539628623188406,2.4524001026580105
-2.5532753623188404,2.4461275087985688
-2.5525878623188407,2.4385343688634555
-2.5519003623188405,2.4296206828526707
-2.5512128623188404,2.4177357681716236
-2.5505253623188406,2.4071713995662489
-2.5498378623188405,2.394626211847366
-2.5491503623188407,2.3794399319771395
-2.5484628623188406,2.3629331060312411
-2.5477753623188404,2.3444454609718353
-2.5470878623188407,2.324637269836757
-2.5464003623188405,2.3061496247773507
-2.5457128623188408,2.2879921162368628
-2.5450253623188406,2.2714852902909644
-2.5443378623188404,2.252007235674804
-2.5436503623188407,2.232859317577562
-2.5429628623188405,2.213381262961402
-2.5422753623188403,2.1948936179019958
-2.5415878623188406,2.1773963823993436
-2.5409003623188404,2.1602292834156094
-2.5402128623188407,2.1417416383562031
-2.5395253623188405,2.1252348124103047
-2.5388378623188403,2.1093882595022424
-2.5381503623188406,2.0945321161509338
-2.5374628623188404,2.0800061093185431
-2.5367753623188407,2.0648198294483167
-2.5360878623188405,2.0499636860970081
-2.5354003623188404,2.0413801366051412
-2.5347128623188406,2.0327965871132738
-2.5340253623188405,2.0261938567349147
-2.5333378623188407,2.0189308533187194
-2.5326503623188406,2.0146390785727859
-2.5319628623188404,2.0110075768646882
-2.5312753623188406,2.0086966212322626
-2.5305878623188405,2.0073760751565906
-2.5299003623188407,2.0077062116755084
-2.5292128623188406,2.0063856655998364
-2.5285253623188404,2.0080363481944263
-2.5278378623188407,2.0096870307890162
-2.5271503623188405,2.0123281229403598
-2.5264628623188408,2.0159596246484575
-2.5257753623188406,2.0202513993943914
-2.5250878623188404,2.0265239932538326
-2.5244003623188407,2.0327965871132738
-2.5237128623188405,2.0403897270483871
-2.5230253623188403,2.0493034130591723
-2.5223378623188406,2.0572266895132034
-2.5216503623188404,2.0684513311564143
-2.5209628623188407,2.0803362458374615
-2.5202753623188405,2.0918910239995903
-2.5195878623188404,2.1034458021617191
-2.5189003623188406,2.1163211263995199
-2.5182128623188405,2.1278759045616487
-2.5175253623188407,2.1391005462048596
-2.5168378623188405,2.1549470991129218
-2.5161503623188404,2.1707936520209841
-2.5154628623188406,2.1856497953722926
-2.5147753623188405,2.1998456656857655
-2.5140878623188407,2.2143716725181557
-2.5134003623188406,2.2288976793505464
-2.5127128623188404,2.242433276626183
-2.5120253623188407,2.2553086008639838
-2.5113378623188405,2.2688441981396203
-2.5106503623188408,2.2800688397828313
-2.5099628623188406,2.2903030718692885
-2.5092753623188404,2.3002071674368274
-2.5085878623188407,2.3101112630043663
-2.5079003623188405,2.3200153585719052
-2.5072128623188403,2.3282687715448547
-2.5065253623188406,2.3361920479988858
-2.5058378623188404,2.3434550514150811
-2.5051503623188407,2.3493975087556045
-2.5044628623188405,2.3560002391339641
-2.5037753623188403,2.3612824234366512
-2.5030878623188406,2.3655741981825851
-2.5024003623188404,2.3698659729285185
-2.5017128623188407,2.37283720159878
-2.5010253623188405,2.374157747674452
-2.5003378623188404,2.3751481572312061
-2.4996503623188406,2.375478293750124
-2.4989628623188405,2.375478293750124
-2.4982753623188407,2.374157747674452
-2.4975878623188406,2.3721769285609442
-2.4969003623188404,2.3701961094474364
-2.4962128623188407,2.367224880777175
-2.4955253623188405,2.3642536521069131
-2.4948378623188407,2.3606221503988154
-2.4941503623188406,2.3569906486907177
-2.4934628623188404,2.3530290104637022
-2.4927753623188407,2.3477468261610146
-2.4920878623188405,2.3427947783772454
-2.4914003623188403,2.3394934131880656
-2.4907128623188406,2.334211228885378
-2.4900253623188404,2.3292591811016083
-2.4893378623188407,2.3239769967989212
-2.4886503623188405,2.3186948124962337
-2.4879628623188403,2.3127523551557103
-2.4872753623188406,2.3071400343341049
-2.4865878623188404,2.3015277135124994
-2.4859003623188407,2.2965756657287297
-2.4852128623188405,2.2916236179449605
-2.4845253623188404,2.2863414336422729
-2.4838378623188406,2.2810592493395854
-2.4831503623188405,2.2757770650368978
-2.4824628623188407,2.2708250172531281
