#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-01-20 11:10:42.929
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.5 V
#Channel 2: Range: 500 mV/div Offset: -2.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-1.5594140625000001,0.95303104186198939,3.5943015925232573
-1.5587890625000003,0.95303104186198939,3.5939707141394366
-1.5581640624999999,0.95303104186198939,3.5939707141394366
-1.5575390625000001,0.95303104186198939,3.5943015925232573
-1.5569140625000002,0.95303104186198939,3.5946324709070785
-1.5562890624999999,0.95336117838090717,3.5949633492908988
-1.5556640625,0.95303104186198939,3.5943015925232573
-1.5550390625000001,0.95303104186198939,3.5939707141394366
-1.5544140625000002,0.95270090534307139,3.5933089573717951
-1.5537890624999999,0.95237076882415339,3.592316322220332
-1.5531640625000001,0.95237076882415339,3.592316322220332
-1.5525390625000002,0.95237076882415339,3.592316322220332
-1.5519140625000003,0.95270090534307117,3.5926472006041528
-1.5512890625,0.95270090534307128,3.5936398357556154
-1.5506640625000001,0.95270090534307128,3.5936398357556154
-1.5500390625000002,0.95270090534307128,3.5936398357556154
-1.5494140624999999,0.95270090534307117,3.5929780789879739
-1.5487890625,0.95237076882415339,3.5926472006041528
-1.5481640625000002,0.95237076882415339,3.5926472006041528
-1.5475390625000003,0.95237076882415339,3.5926472006041528
-1.5469140625,0.95237076882415339,3.5926472006041528
-1.5462890625000001,0.95237076882415339,3.592316322220332
-1.5456640625000002,0.95237076882415339,3.592316322220332
-1.5450390624999999,0.95237076882415339,3.5926472006041528
-1.5444140625,0.95237076882415339,3.5926472006041528
-1.5437890625000001,0.95270090534307128,3.5933089573717947
-1.5431640625000003,0.95270090534307128,3.5936398357556154
-1.5425390624999999,0.95270090534307128,3.5936398357556154
-1.5419140625000001,0.95270090534307128,3.5933089573717947
-1.5412890625000002,0.95270090534307128,3.5933089573717947
-1.5406640624999999,0.95270090534307128,3.5929780789879744
-1.5400390625,0.95270090534307128,3.5936398357556154
-1.5394140625000001,0.95303104186198939,3.5939707141394366
-1.5387890625000002,0.95303104186198939,3.5939707141394366
-1.5381640624999999,0.95303104186198939,3.5936398357556154
-1.5375390625000001,0.95303104186198939,3.5936398357556154
-1.5369140625000002,0.95270090534307128,3.5936398357556154
-1.5362890625000003,0.95270090534307128,3.5933089573717947
-1.5356640625,0.95270090534307128,3.5929780789879739
-1.5350390625000001,0.95270090534307128,3.5929780789879739
-1.5344140625000002,0.95270090534307128,3.5933089573717947
-1.5337890624999999,0.95270090534307128,3.5933089573717947
-1.5331640625,0.95270090534307128,3.5936398357556154
-1.5325390625000002,0.95270090534307128,3.5936398357556154
-1.5319140625000003,0.95270090534307128,3.5936398357556154
-1.5312890625,0.95270090534307128,3.5936398357556154
-1.5306640625000001,0.95303104186198939,3.5943015925232573
-1.5300390625000002,0.95303104186198939,3.5946324709070785
-1.5294140624999999,0.9530310418619895,3.5949633492908992
-1.5287890625,0.95336117838090728,3.59529422767472
-1.5281640625000001,0.95336117838090728,3.59529422767472
-1.5275390625000003,0.9530310418619895,3.5949633492908992
-1.5269140624999999,0.95336117838090728,3.59529422767472
-1.5262890625000001,0.95336117838090728,3.5956251060585407
-1.5256640625000002,0.95336117838090728,3.5959559844423619
-1.5250390624999999,0.95336117838090728,3.59529422767472
-1.5244140625,0.95336117838090728,3.59529422767472
-1.5237890625000001,0.95303104186198939,3.5949633492908992
-1.5231640625000002,0.95336117838090717,3.59529422767472
-1.5225390624999999,0.95336117838090717,3.5952942276747195
-1.5219140625000001,0.95303104186198939,3.5946324709070785
-1.5212890625000002,0.95303104186198939,3.5946324709070785
-1.5206640625000003,0.95336117838090717,3.5949633492908992
-1.5200390625,0.95336117838090728,3.5949633492908992
-1.5194140625000001,0.95336117838090728,3.59529422767472
-1.5187890625000002,0.95336117838090728,3.5949633492908992
-1.5181640624999999,0.95336117838090728,3.59529422767472
-1.5175390625,0.95336117838090728,3.5956251060585407
-1.5169140625000002,0.95336117838090728,3.59529422767472
-1.5162890625000003,0.9530310418619895,3.5946324709070789
-1.5156640625,0.95303104186198939,3.5946324709070785
-1.5150390625000001,0.95303104186198939,3.5936398357556154
-1.5144140625000002,0.95303104186198939,3.5939707141394366
-1.5137890624999999,0.9530310418619895,3.5946324709070789
-1.5131640625,0.95336117838090728,3.59529422767472
-1.5125390625000001,0.95336117838090728,3.5956251060585407
-1.5119140625000003,0.95336117838090728,3.5959559844423619
-1.5112890624999999,0.95336117838090728,3.5959559844423619
-1.5106640625000001,0.95336117838090728,3.5959559844423619
-1.5100390625000002,0.95336117838090728,3.5959559844423619
-1.5094140624999999,0.95336117838090728,3.5956251060585407
-1.5087890625,0.95336117838090728,3.59529422767472
-1.5081640625000001,0.95336117838090728,3.5949633492908992
-1.5075390625000002,0.95336117838090728,3.59529422767472
-1.5069140624999999,0.95336117838090728,3.59529422767472
-1.5062890625000001,0.95336117838090728,3.5956251060585407
-1.5056640625000002,0.95336117838090728,3.5949633492908992
-1.5050390625000003,0.95336117838090728,3.5949633492908992
-1.5044140625,0.95336117838090728,3.5956251060585407
-1.5037890625000001,0.95336117838090728,3.5956251060585407
-1.5031640625000002,0.95336117838090728,3.5956251060585407
-1.5025390624999999,0.95336117838090728,3.5952942276747204
-1.5019140625,0.95336117838090728,3.5959559844423619
-1.5012890625000002,0.95336117838090728,3.59529422767472
-1.5006640625000003,0.95336117838090728,3.59529422767472
-1.5000390625,0.95336117838090728,3.59529422767472
-1.4994140625000001,0.95336117838090728,3.5949633492908992
-1.4987890625000002,0.95336117838090728,3.5956251060585407
-1.4981640624999999,0.95336117838090728,3.5956251060585407
-1.4975390625,0.95336117838090728,3.5956251060585407
-1.4969140625000001,0.95336117838090728,3.59529422767472
-1.4962890625000003,0.95336117838090728,3.59529422767472
